I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-440.00000000000193,-190.00000000000085,220.00000000000097,320.0000000000014,-330.0000000000015,10.000000000000044,-0.0,-0.0,-10.000000000000044,-10.000000000000044,-0.0,-0.0
-560.0000000000025,-220.00000000000097,320.0000000000014,380.0000000000017,-440.00000000000193,50.00000000000022,-0.0,-10.000000000000044,-0.0,-10.000000000000044,-10.000000000000044,-10.000000000000044
-630.0000000000028,-220.00000000000097,410.0000000000018,420.0000000000019,-520.0000000000023,100.00000000000044,-0.0,-10.000000000000044,-0.0,-10.000000000000044,-10.000000000000044,-10.000000000000044
-640.0000000000028,-210.00000000000094,460.00000000000205,400.00000000000176,-560.0000000000025,140.00000000000063,-0.0,-10.000000000000044,-0.0,-20.00000000000009,-20.00000000000009,-10.000000000000044
-590.0000000000026,-170.00000000000077,470.0000000000021,350.00000000000153,-530.0000000000024,170.00000000000077,-0.0,-10.000000000000044,-0.0,-20.00000000000009,-20.00000000000009,-10.000000000000044
-500.0000000000022,-120.00000000000054,440.00000000000193,270.0000000000012,-470.0000000000021,190.00000000000085,-0.0,-10.000000000000044,-0.0,-20.00000000000009,-20.00000000000009,-10.000000000000044
-370.00000000000165,-50.00000000000022,370.00000000000165,170.00000000000077,-370.00000000000165,190.00000000000085,-0.0,-10.000000000000044,-0.0,-20.00000000000009,-20.00000000000009,-10.000000000000044
-230.00000000000102,10.000000000000044,290.0000000000013,70.00000000000031,-260.00000000000114,180.0000000000008,-0.0,-10.000000000000044,-0.0,-20.00000000000009,-20.00000000000009,-10.000000000000044
-90.0000000000004,60.00000000000027,200.00000000000088,-10.000000000000044,-150.00000000000065,150.00000000000065,-0.0,-10.000000000000044,-0.0,-10.000000000000044,-20.00000000000009,-10.000000000000044
10.000000000000044,110.00000000000048,110.00000000000048,-80.00000000000036,-60.00000000000027,120.00000000000054,-0.0,-0.0,-0.0,-10.000000000000044,-10.000000000000044,-10.000000000000044
90.0000000000004,130.00000000000057,40.00000000000018,-120.00000000000054,10.000000000000044,90.0000000000004,-0.0,-0.0,-0.0,-0.0,-10.000000000000044,-0.0
140.00000000000063,140.00000000000063,-10.000000000000044,-140.00000000000063,60.00000000000027,60.00000000000027,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
160.0000000000007,130.00000000000057,-40.00000000000018,-140.00000000000063,90.0000000000004,30.000000000000135,-0.0,-0.0,10.000000000000044,-0.0,-0.0,-0.0
160.0000000000007,110.00000000000048,-50.00000000000022,-130.00000000000057,100.00000000000044,20.00000000000009,-0.0,10.000000000000044,10.000000000000044,10.000000000000044,-0.0,-0.0
140.00000000000063,100.00000000000044,-50.00000000000022,-110.00000000000048,90.0000000000004,10.000000000000044,10.000000000000044,10.000000000000044,10.000000000000044,10.000000000000044,-0.0,-0.0
110.00000000000048,80.00000000000036,-50.00000000000022,-90.0000000000004,80.00000000000036,-0.0,10.000000000000044,20.00000000000009,20.00000000000009,10.000000000000044,-0.0,-0.0
