I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
10.000000000000044,-30.000000000000135,-60.00000000000027,-0.0,30.000000000000135,-50.00000000000022,-0.0,-0.0,-110.00000000000048,-100.00000000000044,-0.0,-0.0
10.000000000000044,-40.00000000000018,-70.00000000000031,10.000000000000044,40.00000000000018,-60.00000000000027,-0.0,-0.0,-100.00000000000044,-90.0000000000004,-50.00000000000022,-40.00000000000018
-0.0,-50.00000000000022,-70.00000000000031,20.00000000000009,40.00000000000018,-70.00000000000031,-0.0,-0.0,-100.00000000000044,-90.0000000000004,-40.00000000000018,-40.00000000000018
-0.0,-60.00000000000027,-70.00000000000031,30.000000000000135,30.000000000000135,-70.00000000000031,-0.0,-0.0,-100.00000000000044,-80.00000000000036,-40.00000000000018,-30.000000000000135
-20.00000000000009,-70.00000000000031,-60.00000000000027,40.00000000000018,20.00000000000009,-70.00000000000031,-0.0,10.000000000000044,-90.0000000000004,-80.00000000000036,-30.000000000000135,-30.000000000000135
-30.000000000000135,-80.00000000000036,-60.00000000000027,60.00000000000027,10.000000000000044,-80.00000000000036,-0.0,10.000000000000044,-80.00000000000036,-70.00000000000031,-30.000000000000135,-20.00000000000009
-40.00000000000018,-90.0000000000004,-60.00000000000027,60.00000000000027,-0.0,-80.00000000000036,-0.0,10.000000000000044,-80.00000000000036,-70.00000000000031,-20.00000000000009,-20.00000000000009
-40.00000000000018,-100.00000000000044,-70.00000000000031,70.00000000000031,-0.0,-90.0000000000004,-0.0,20.00000000000009,-70.00000000000031,-70.00000000000031,-20.00000000000009,-20.00000000000009
-40.00000000000018,-110.00000000000048,-90.0000000000004,80.00000000000036,10.000000000000044,-100.00000000000044,-0.0,20.00000000000009,-70.00000000000031,-70.00000000000031,-20.00000000000009,-20.00000000000009
-30.000000000000135,-120.00000000000054,-110.00000000000048,80.00000000000036,30.000000000000135,-120.00000000000054,-0.0,20.00000000000009,-70.00000000000031,-60.00000000000027,-20.00000000000009,-20.00000000000009
-20.00000000000009,-140.00000000000063,-130.00000000000057,90.0000000000004,40.00000000000018,-150.00000000000065,-0.0,30.000000000000135,-70.00000000000031,-60.00000000000027,-30.000000000000135,-20.00000000000009
-20.00000000000009,-160.0000000000007,-280.00000000000125,100.00000000000044,60.00000000000027,-170.00000000000077,-0.0,30.000000000000135,-60.00000000000027,-60.00000000000027,-20.00000000000009,-20.00000000000009
-20.00000000000009,-290.0000000000013,-280.00000000000125,90.0000000000004,60.00000000000027,-260.00000000000114,-10.000000000000044,40.00000000000018,-60.00000000000027,-60.00000000000027,-20.00000000000009,-20.00000000000009
-10.000000000000044,-290.0000000000013,-130.00000000000057,70.00000000000031,60.00000000000027,-260.00000000000114,-10.000000000000044,40.00000000000018,-50.00000000000022,-50.00000000000022,-20.00000000000009,-10.000000000000044
