I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
80.00000000000036,-50.00000000000022,-130.00000000000057,-10.000000000000044,100.00000000000044,-90.0000000000004,-0.0,-0.0,-10.000000000000044,-10.000000000000044,-0.0,-0.0
90.0000000000004,-40.00000000000018,-130.00000000000057,-20.00000000000009,110.00000000000048,-90.0000000000004,-0.0,-10.000000000000044,-10.000000000000044,-10.000000000000044,-0.0,-0.0
90.0000000000004,-40.00000000000018,-140.00000000000063,-20.00000000000009,110.00000000000048,-90.0000000000004,-0.0,-10.000000000000044,-10.000000000000044,-10.000000000000044,-0.0,-0.0
100.00000000000044,-40.00000000000018,-150.00000000000065,-30.000000000000135,120.00000000000054,-90.0000000000004,-0.0,-10.000000000000044,-10.000000000000044,-10.000000000000044,-0.0,-0.0
110.00000000000048,-40.00000000000018,-150.00000000000065,-30.000000000000135,130.00000000000057,-90.0000000000004,-0.0,-10.000000000000044,-10.000000000000044,-10.000000000000044,-0.0,-0.0
120.00000000000054,-40.00000000000018,-160.0000000000007,-40.00000000000018,140.00000000000063,-100.00000000000044,-0.0,-10.000000000000044,-10.000000000000044,-10.000000000000044,-0.0,-0.0
120.00000000000054,-30.000000000000135,-160.0000000000007,-40.00000000000018,140.00000000000063,-100.00000000000044,-0.0,-10.000000000000044,-10.000000000000044,-10.000000000000044,-0.0,-0.0
130.00000000000057,-30.000000000000135,-170.00000000000077,-40.00000000000018,150.00000000000065,-100.00000000000044,-0.0,-10.000000000000044,-10.000000000000044,-10.000000000000044,-0.0,-0.0
130.00000000000057,-30.000000000000135,-170.00000000000077,-50.00000000000022,150.00000000000065,-100.00000000000044,-0.0,-10.000000000000044,-10.000000000000044,-10.000000000000044,-0.0,-0.0
130.00000000000057,-30.000000000000135,-170.00000000000077,-50.00000000000022,150.00000000000065,-100.00000000000044,-0.0,-10.000000000000044,-10.000000000000044,-10.000000000000044,-0.0,-0.0
140.00000000000063,-30.000000000000135,-180.0000000000008,-50.00000000000022,160.0000000000007,-100.00000000000044,-0.0,-10.000000000000044,-10.000000000000044,-10.000000000000044,-0.0,-0.0
140.00000000000063,-30.000000000000135,-290.0000000000013,-50.00000000000022,160.0000000000007,-100.00000000000044,-0.0,-10.000000000000044,-10.000000000000044,-10.000000000000044,-10.000000000000044,-0.0
150.00000000000065,-30.000000000000135,-290.0000000000013,-50.00000000000022,170.00000000000077,-100.00000000000044,-0.0,-10.000000000000044,-20.00000000000009,-10.000000000000044,-10.000000000000044,-10.000000000000044
150.00000000000065,-30.000000000000135,-290.0000000000013,-60.00000000000027,170.00000000000077,-110.00000000000048,-0.0,-10.000000000000044,-20.00000000000009,-10.000000000000044,-10.000000000000044,-10.000000000000044
150.00000000000065,-30.000000000000135,-290.0000000000013,-60.00000000000027,170.00000000000077,-110.00000000000048,-0.0,-10.000000000000044,-20.00000000000009,-10.000000000000044,-10.000000000000044,-10.000000000000044
160.0000000000007,-30.000000000000135,-290.0000000000013,-60.00000000000027,170.00000000000077,-100.00000000000044,-0.0,-10.000000000000044,-20.00000000000009,-10.000000000000044,-10.000000000000044,-10.000000000000044
160.0000000000007,-20.00000000000009,-190.00000000000085,-70.00000000000031,170.00000000000077,-100.00000000000044,-0.0,-10.000000000000044,-20.00000000000009,-10.000000000000044,-10.000000000000044,-10.000000000000044
160.0000000000007,-20.00000000000009,-180.0000000000008,-70.00000000000031,170.00000000000077,-100.00000000000044,-0.0,-10.000000000000044,-20.00000000000009,-10.000000000000044,-10.000000000000044,-10.000000000000044
160.0000000000007,-20.00000000000009,-180.0000000000008,-70.00000000000031,170.00000000000077,-100.00000000000044,-0.0,-10.000000000000044,-20.00000000000009,-10.000000000000044,-10.000000000000044,-10.000000000000044
160.0000000000007,-10.000000000000044,-170.00000000000077,-70.00000000000031,160.0000000000007,-90.0000000000004,-0.0,-10.000000000000044,-20.00000000000009,-10.000000000000044,-0.0,-0.0
150.00000000000065,-10.000000000000044,-290.0000000000013,-70.00000000000031,160.0000000000007,-90.0000000000004,-0.0,-10.000000000000044,-10.000000000000044,-10.000000000000044,-0.0,-0.0
150.00000000000065,-0.0,-280.00000000000125,-70.00000000000031,150.00000000000065,-80.00000000000036,-0.0,-10.000000000000044,-10.000000000000044,-10.000000000000044,-0.0,-0.0
140.00000000000063,-0.0,-150.00000000000065,-70.00000000000031,140.00000000000063,-70.00000000000031,-0.0,-10.000000000000044,-10.000000000000044,-10.000000000000044,-0.0,-0.0
130.00000000000057,-0.0,-130.00000000000057,-60.00000000000027,130.00000000000057,-60.00000000000027,-0.0,-0.0,-10.000000000000044,-10.000000000000044,-0.0,-0.0
120.00000000000054,-0.0,-120.00000000000054,-60.00000000000027,120.00000000000054,-60.00000000000027,-0.0,-0.0,-10.000000000000044,-10.000000000000044,-0.0,-0.0
110.00000000000048,-0.0,-110.00000000000048,-50.00000000000022,110.00000000000048,-50.00000000000022,-0.0,-0.0,-10.000000000000044,-10.000000000000044,-0.0,-0.0
100.00000000000044,-0.0,-100.00000000000044,-50.00000000000022,100.00000000000044,-50.00000000000022,-0.0,-0.0,-10.000000000000044,-0.0,-0.0,-0.0
80.00000000000036,-0.0,-90.0000000000004,-40.00000000000018,90.0000000000004,-40.00000000000018,-0.0,-0.0,-10.000000000000044,-0.0,-0.0,-0.0
70.00000000000031,-0.0,-80.00000000000036,-30.000000000000135,70.00000000000031,-40.00000000000018,-0.0,-0.0,-10.000000000000044,-0.0,-0.0,-0.0
60.00000000000027,-0.0,-70.00000000000031,-20.00000000000009,60.00000000000027,-40.00000000000018,-0.0,-0.0,-10.000000000000044,-0.0,-0.0,-0.0
40.00000000000018,-10.000000000000044,-60.00000000000027,-20.00000000000009,50.00000000000022,-30.000000000000135,-0.0,-0.0,-10.000000000000044,-0.0,-0.0,-0.0
30.000000000000135,-10.000000000000044,-60.00000000000027,-10.000000000000044,40.00000000000018,-30.000000000000135,10.000000000000044,-0.0,-10.000000000000044,-0.0,-0.0,-0.0
20.00000000000009,-10.000000000000044,-50.00000000000022,-0.0,30.000000000000135,-30.000000000000135,10.000000000000044,-0.0,-10.000000000000044,-0.0,-0.0,-0.0
10.000000000000044,-20.00000000000009,-40.00000000000018,-0.0,30.000000000000135,-30.000000000000135,10.000000000000044,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-20.00000000000009,-40.00000000000018,-0.0,20.00000000000009,-30.000000000000135,10.000000000000044,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-30.000000000000135,-30.000000000000135,10.000000000000044,10.000000000000044,-30.000000000000135,10.000000000000044,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-30.000000000000135,-30.000000000000135,20.00000000000009,-0.0,-30.000000000000135,10.000000000000044,-0.0,-0.0,-0.0,10.000000000000044,10.000000000000044
