I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-10.000000000000044,-20.00000000000009,-10.000000000000044,10.000000000000044,-0.0,-10.000000000000044,-0.0,-0.0,-20.00000000000009,-30.000000000000135,-0.0,-0.0
-10.000000000000044,-20.00000000000009,-10.000000000000044,10.000000000000044,-0.0,-20.00000000000009,-10.000000000000044,-20.00000000000009,-30.000000000000135,-30.000000000000135,-20.00000000000009,-0.0
-10.000000000000044,-20.00000000000009,-20.00000000000009,10.000000000000044,-0.0,-20.00000000000009,-10.000000000000044,-20.00000000000009,-30.000000000000135,-40.00000000000018,-20.00000000000009,-0.0
-20.00000000000009,-30.000000000000135,-20.00000000000009,20.00000000000009,-0.0,-40.00000000000018,-0.0,-20.00000000000009,-30.000000000000135,-40.00000000000018,-30.000000000000135,-10.000000000000044
-20.00000000000009,-50.00000000000022,-40.00000000000018,40.00000000000018,-0.0,-60.00000000000027,-0.0,-20.00000000000009,-30.000000000000135,-40.00000000000018,-30.000000000000135,-10.000000000000044
-20.00000000000009,-70.00000000000031,-70.00000000000031,50.00000000000022,10.000000000000044,-80.00000000000036,-0.0,-20.00000000000009,-30.000000000000135,-30.000000000000135,-30.000000000000135,-10.000000000000044
-20.00000000000009,-100.00000000000044,-90.0000000000004,70.00000000000031,30.000000000000135,-110.00000000000048,-0.0,-20.00000000000009,-30.000000000000135,-30.000000000000135,-30.000000000000135,-10.000000000000044
-0.0,-120.00000000000054,-120.00000000000054,50.00000000000022,60.00000000000027,-120.00000000000054,-0.0,-20.00000000000009,-30.000000000000135,-30.000000000000135,-20.00000000000009,-10.000000000000044
50.00000000000022,-120.00000000000054,-140.00000000000063,-0.0,90.0000000000004,-110.00000000000048,-10.000000000000044,-20.00000000000009,-30.000000000000135,-30.000000000000135,-30.000000000000135,-10.000000000000044
140.00000000000063,-80.00000000000036,-130.00000000000057,-80.00000000000036,130.00000000000057,-50.00000000000022,-10.000000000000044,-20.00000000000009,-180.0000000000008,-180.0000000000008,-30.000000000000135,-10.000000000000044
260.00000000000114,10.000000000000044,-100.00000000000044,-210.00000000000094,180.0000000000008,-360.0000000000016,-180.0000000000008,-180.0000000000008,-190.00000000000085,-190.00000000000085,-180.0000000000008,-180.0000000000008
380.0000000000017,150.00000000000065,-50.00000000000022,-270.0000000000012,210.00000000000094,-360.0000000000016,-190.00000000000085,-190.00000000000085,-210.00000000000094,-210.00000000000094,-190.00000000000085,-190.00000000000085
480.00000000000216,330.0000000000015,20.00000000000009,-260.00000000000114,220.00000000000097,-360.0000000000016,-210.00000000000094,-210.00000000000094,-220.00000000000097,-220.00000000000097,-210.00000000000094,-210.00000000000094
