I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
420.0000000000019,-290.0000000000013,-720.0000000000032,-60.00000000000027,570.0000000000025,-540.0000000000024,130.00000000000057,-0.0,280.00000000000125,910.0000000000041,1180.0000000000052,440.00000000000193
330.0000000000015,-300.0000000000013,-620.0000000000027,-20.00000000000009,470.0000000000021,-480.00000000000216,130.00000000000057,120.00000000000054,280.00000000000125,910.0000000000041,1100.0000000000048,980.0000000000043
260.00000000000114,-280.00000000000125,-520.0000000000023,-0.0,390.0000000000017,-410.0000000000018,130.00000000000057,120.00000000000054,280.00000000000125,910.0000000000041,1090.0000000000048,980.0000000000043
210.00000000000094,-250.0000000000011,-430.00000000000193,-0.0,320.0000000000014,-350.00000000000153,130.00000000000057,130.00000000000057,280.00000000000125,910.0000000000041,1090.0000000000048,980.0000000000043
180.0000000000008,-220.00000000000097,-360.0000000000016,-10.000000000000044,270.0000000000012,-290.0000000000013,120.00000000000054,130.00000000000057,280.00000000000125,900.000000000004,1090.0000000000048,980.0000000000043
180.0000000000008,-170.00000000000077,-310.00000000000136,-30.000000000000135,240.00000000000108,-240.00000000000108,120.00000000000054,140.00000000000063,280.00000000000125,900.000000000004,1090.0000000000048,980.0000000000043
190.00000000000085,-130.00000000000057,-270.0000000000012,-50.00000000000022,230.00000000000102,-200.00000000000088,120.00000000000054,140.00000000000063,280.00000000000125,900.000000000004,1090.0000000000048,980.0000000000043
190.00000000000085,-90.0000000000004,-250.0000000000011,-70.00000000000031,220.00000000000097,-180.0000000000008,110.00000000000048,140.00000000000063,270.0000000000012,900.000000000004,1090.0000000000048,980.0000000000043
200.00000000000088,-60.00000000000027,-230.00000000000102,-80.00000000000036,210.00000000000094,-160.0000000000007,110.00000000000048,150.00000000000065,280.00000000000125,900.000000000004,1090.0000000000048,980.0000000000043
200.00000000000088,-40.00000000000018,-210.00000000000094,-90.0000000000004,200.00000000000088,-140.00000000000063,110.00000000000048,150.00000000000065,270.0000000000012,900.000000000004,1090.0000000000048,980.0000000000043
200.00000000000088,-20.00000000000009,-200.00000000000088,-100.00000000000044,190.00000000000085,-120.00000000000054,110.00000000000048,150.00000000000065,270.0000000000012,900.000000000004,1090.0000000000048,980.0000000000043
200.00000000000088,-0.0,-190.00000000000085,-100.00000000000044,190.00000000000085,-120.00000000000054,100.00000000000044,150.00000000000065,270.0000000000012,900.000000000004,1090.0000000000048,980.0000000000043
200.00000000000088,-0.0,-190.00000000000085,-110.00000000000048,190.00000000000085,-110.00000000000048,100.00000000000044,160.0000000000007,270.0000000000012,900.000000000004,1090.0000000000048,990.0000000000044
210.00000000000094,10.000000000000044,-190.00000000000085,-110.00000000000048,200.00000000000088,-110.00000000000048,90.0000000000004,160.0000000000007,270.0000000000012,900.000000000004,1090.0000000000048,990.0000000000044
210.00000000000094,20.00000000000009,-180.0000000000008,-110.00000000000048,190.00000000000085,-110.00000000000048,90.0000000000004,150.00000000000065,270.0000000000012,900.000000000004,1100.0000000000048,1000.0000000000044
210.00000000000094,20.00000000000009,-180.0000000000008,-110.00000000000048,190.00000000000085,-100.00000000000044,90.0000000000004,150.00000000000065,270.0000000000012,900.000000000004,1100.0000000000048,1000.0000000000044
210.00000000000094,20.00000000000009,-180.0000000000008,-120.00000000000054,190.00000000000085,-100.00000000000044,80.00000000000036,140.00000000000063,280.00000000000125,910.0000000000041,1100.0000000000048,1000.0000000000044
210.00000000000094,30.000000000000135,-180.0000000000008,-120.00000000000054,190.00000000000085,-100.00000000000044,80.00000000000036,130.00000000000057,280.00000000000125,910.0000000000041,1110.000000000005,1010.0000000000044
210.00000000000094,30.000000000000135,-180.0000000000008,-120.00000000000054,190.00000000000085,-100.00000000000044,80.00000000000036,130.00000000000057,280.00000000000125,910.0000000000041,1110.000000000005,1010.0000000000044
210.00000000000094,30.000000000000135,-180.0000000000008,-120.00000000000054,200.00000000000088,-100.00000000000044,70.00000000000031,120.00000000000054,290.0000000000013,920.0000000000041,1110.000000000005,1010.0000000000044
210.00000000000094,30.000000000000135,-180.0000000000008,-120.00000000000054,200.00000000000088,-100.00000000000044,70.00000000000031,110.00000000000048,290.0000000000013,920.0000000000041,1110.000000000005,1010.0000000000044
210.00000000000094,30.000000000000135,-180.0000000000008,-120.00000000000054,190.00000000000085,-100.00000000000044,70.00000000000031,100.00000000000044,300.0000000000013,920.0000000000041,1110.000000000005,1010.0000000000044
210.00000000000094,30.000000000000135,-180.0000000000008,-120.00000000000054,190.00000000000085,-100.00000000000044,80.00000000000036,90.0000000000004,300.0000000000013,920.0000000000041,1110.000000000005,1010.0000000000044
210.00000000000094,20.00000000000009,-180.0000000000008,-120.00000000000054,190.00000000000085,-100.00000000000044,80.00000000000036,80.00000000000036,300.0000000000013,930.0000000000041,1110.000000000005,1010.0000000000044
210.00000000000094,20.00000000000009,-180.0000000000008,-110.00000000000048,190.00000000000085,-100.00000000000044,80.00000000000036,70.00000000000031,300.0000000000013,920.0000000000041,1110.000000000005,1000.0000000000044
210.00000000000094,20.00000000000009,-180.0000000000008,-110.00000000000048,190.00000000000085,-100.00000000000044,80.00000000000036,60.00000000000027,300.0000000000013,920.0000000000041,1100.0000000000048,1000.0000000000044
210.00000000000094,20.00000000000009,-180.0000000000008,-110.00000000000048,190.00000000000085,-100.00000000000044,80.00000000000036,50.00000000000022,300.0000000000013,920.0000000000041,1100.0000000000048,990.0000000000044
210.00000000000094,20.00000000000009,-180.0000000000008,-110.00000000000048,190.00000000000085,-100.00000000000044,80.00000000000036,40.00000000000018,300.0000000000013,910.0000000000041,1090.0000000000048,990.0000000000044
210.00000000000094,20.00000000000009,-180.0000000000008,-110.00000000000048,190.00000000000085,-100.00000000000044,80.00000000000036,40.00000000000018,300.0000000000013,910.0000000000041,1090.0000000000048,980.0000000000043
200.00000000000088,20.00000000000009,-180.0000000000008,-110.00000000000048,190.00000000000085,-100.00000000000044,80.00000000000036,30.000000000000135,300.0000000000013,910.0000000000041,1080.0000000000048,980.0000000000043
210.00000000000094,20.00000000000009,-180.0000000000008,-110.00000000000048,190.00000000000085,-100.00000000000044,80.00000000000036,30.000000000000135,290.0000000000013,900.000000000004,1080.0000000000048,970.0000000000043
210.00000000000094,20.00000000000009,-180.0000000000008,-110.00000000000048,190.00000000000085,-100.00000000000044,80.00000000000036,30.000000000000135,290.0000000000013,900.000000000004,1070.0000000000048,970.0000000000043
200.00000000000088,20.00000000000009,-180.0000000000008,-110.00000000000048,190.00000000000085,-100.00000000000044,80.00000000000036,30.000000000000135,290.0000000000013,900.000000000004,1070.0000000000048,960.0000000000043
