I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-20.00000000000009,-0.0,20.00000000000009,-0.0,-20.00000000000009,10.000000000000044,-0.0,-0.0,-0.0,60.00000000000027,-0.0,-0.0
-20.00000000000009,-0.0,20.00000000000009,-0.0,-20.00000000000009,10.000000000000044,-10.000000000000044,20.00000000000009,-0.0,60.00000000000027,50.00000000000022,50.00000000000022
-20.00000000000009,-0.0,20.00000000000009,-0.0,-20.00000000000009,10.000000000000044,-10.000000000000044,20.00000000000009,-0.0,60.00000000000027,60.00000000000027,60.00000000000027
-20.00000000000009,-0.0,30.000000000000135,-0.0,-20.00000000000009,10.000000000000044,-20.00000000000009,10.000000000000044,-10.000000000000044,60.00000000000027,60.00000000000027,60.00000000000027
-20.00000000000009,-0.0,30.000000000000135,-0.0,-30.000000000000135,20.00000000000009,-20.00000000000009,10.000000000000044,-10.000000000000044,50.00000000000022,60.00000000000027,60.00000000000027
-20.00000000000009,-0.0,30.000000000000135,-0.0,-20.00000000000009,20.00000000000009,-30.000000000000135,-0.0,-20.00000000000009,50.00000000000022,50.00000000000022,50.00000000000022
-10.000000000000044,10.000000000000044,20.00000000000009,-0.0,-20.00000000000009,20.00000000000009,-30.000000000000135,-0.0,-20.00000000000009,40.00000000000018,50.00000000000022,50.00000000000022
-10.000000000000044,10.000000000000044,20.00000000000009,-0.0,-10.000000000000044,20.00000000000009,-30.000000000000135,-0.0,-30.000000000000135,20.00000000000009,40.00000000000018,40.00000000000018
-0.0,10.000000000000044,20.00000000000009,-0.0,-10.000000000000044,20.00000000000009,-30.000000000000135,-10.000000000000044,-30.000000000000135,10.000000000000044,30.000000000000135,30.000000000000135
-0.0,20.00000000000009,20.00000000000009,-10.000000000000044,-10.000000000000044,20.00000000000009,-30.000000000000135,-20.00000000000009,-40.00000000000018,-0.0,20.00000000000009,20.00000000000009
-0.0,20.00000000000009,20.00000000000009,-10.000000000000044,-0.0,20.00000000000009,-30.000000000000135,-30.000000000000135,-40.00000000000018,-0.0,-0.0,-0.0
-0.0,20.00000000000009,20.00000000000009,-20.00000000000009,-0.0,20.00000000000009,-30.000000000000135,-40.00000000000018,-50.00000000000022,-10.000000000000044,-0.0,-0.0
10.000000000000044,30.000000000000135,20.00000000000009,-30.000000000000135,-0.0,30.000000000000135,-30.000000000000135,-50.00000000000022,-50.00000000000022,-20.00000000000009,-0.0,-0.0
20.00000000000009,40.00000000000018,20.00000000000009,-30.000000000000135,-0.0,30.000000000000135,-30.000000000000135,-60.00000000000027,-60.00000000000027,-20.00000000000009,-10.000000000000044,-10.000000000000044
20.00000000000009,40.00000000000018,30.000000000000135,-40.00000000000018,-0.0,40.00000000000018,-40.00000000000018,-70.00000000000031,-60.00000000000027,-30.000000000000135,-10.000000000000044,-10.000000000000044
20.00000000000009,60.00000000000027,40.00000000000018,-50.00000000000022,-0.0,50.00000000000022,-40.00000000000018,-70.00000000000031,-70.00000000000031,-40.00000000000018,-20.00000000000009,-20.00000000000009
20.00000000000009,70.00000000000031,50.00000000000022,-60.00000000000027,-10.000000000000044,70.00000000000031,-50.00000000000022,-80.00000000000036,-70.00000000000031,-40.00000000000018,-20.00000000000009,-20.00000000000009
20.00000000000009,80.00000000000036,70.00000000000031,-60.00000000000027,-20.00000000000009,80.00000000000036,-50.00000000000022,-80.00000000000036,-70.00000000000031,-40.00000000000018,-30.000000000000135,-30.000000000000135
20.00000000000009,100.00000000000044,80.00000000000036,-70.00000000000031,-30.000000000000135,100.00000000000044,-50.00000000000022,-90.0000000000004,-80.00000000000036,-40.00000000000018,-30.000000000000135,-30.000000000000135
20.00000000000009,110.00000000000048,90.0000000000004,-70.00000000000031,-30.000000000000135,100.00000000000044,-50.00000000000022,-90.0000000000004,-70.00000000000031,-40.00000000000018,-30.000000000000135,-30.000000000000135
20.00000000000009,120.00000000000054,100.00000000000044,-70.00000000000031,-30.000000000000135,110.00000000000048,-50.00000000000022,-90.0000000000004,-70.00000000000031,-50.00000000000022,-40.00000000000018,-40.00000000000018
20.00000000000009,120.00000000000054,100.00000000000044,-70.00000000000031,-30.000000000000135,110.00000000000048,-50.00000000000022,-90.0000000000004,-70.00000000000031,-50.00000000000022,-40.00000000000018,-40.00000000000018
20.00000000000009,130.00000000000057,100.00000000000044,-80.00000000000036,-30.000000000000135,110.00000000000048,-50.00000000000022,-90.0000000000004,-70.00000000000031,-50.00000000000022,-40.00000000000018,-40.00000000000018
20.00000000000009,130.00000000000057,100.00000000000044,-80.00000000000036,-30.000000000000135,110.00000000000048,-50.00000000000022,-90.0000000000004,-70.00000000000031,-50.00000000000022,-40.00000000000018,-40.00000000000018
20.00000000000009,130.00000000000057,100.00000000000044,-80.00000000000036,-30.000000000000135,110.00000000000048,-50.00000000000022,-90.0000000000004,-70.00000000000031,-40.00000000000018,-40.00000000000018,-40.00000000000018
20.00000000000009,120.00000000000054,90.0000000000004,-70.00000000000031,-30.000000000000135,100.00000000000044,-50.00000000000022,-90.0000000000004,-70.00000000000031,-40.00000000000018,-40.00000000000018,-40.00000000000018
20.00000000000009,110.00000000000048,80.00000000000036,-60.00000000000027,-30.000000000000135,90.0000000000004,-50.00000000000022,-90.0000000000004,-70.00000000000031,-40.00000000000018,-40.00000000000018,-40.00000000000018
10.000000000000044,100.00000000000044,70.00000000000031,-50.00000000000022,-20.00000000000009,80.00000000000036,-50.00000000000022,-90.0000000000004,-70.00000000000031,-40.00000000000018,-30.000000000000135,-40.00000000000018
10.000000000000044,90.0000000000004,60.00000000000027,-40.00000000000018,-20.00000000000009,60.00000000000027,-50.00000000000022,-100.00000000000044,-70.00000000000031,-30.000000000000135,-30.000000000000135,-40.00000000000018
-0.0,70.00000000000031,40.00000000000018,-30.000000000000135,-10.000000000000044,40.00000000000018,-50.00000000000022,-100.00000000000044,-70.00000000000031,-20.00000000000009,-20.00000000000009,-30.000000000000135
-0.0,50.00000000000022,20.00000000000009,-20.00000000000009,-10.000000000000044,30.000000000000135,-50.00000000000022,-90.0000000000004,-50.00000000000022,-190.00000000000085,-10.000000000000044,-20.00000000000009
-0.0,30.000000000000135,10.000000000000044,-10.000000000000044,-0.0,10.000000000000044,-40.00000000000018,-60.00000000000027,-20.00000000000009,-180.0000000000008,-0.0,-10.000000000000044
-0.0,20.00000000000009,-0.0,-0.0,-0.0,-0.0,-40.00000000000018,-10.000000000000044,-0.0,-340.00000000000153,40.00000000000018,10.000000000000044
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-30.000000000000135,50.00000000000022,10.000000000000044,-340.00000000000153,100.00000000000044,60.00000000000027
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-20.00000000000009,-410.0000000000018,30.000000000000135,-330.0000000000015,-360.0000000000016,-290.0000000000013
-0.0,-0.0,-10.000000000000044,-0.0,-0.0,-10.000000000000044,-50.00000000000022,-390.0000000000017,20.00000000000009,-320.0000000000014,-360.0000000000016,-290.0000000000013
-0.0,-10.000000000000044,-10.000000000000044,-0.0,-0.0,-10.000000000000044,-100.00000000000044,-390.0000000000017,-30.000000000000135,-310.00000000000136,-370.00000000000165,-290.0000000000013
-0.0,-10.000000000000044,-20.00000000000009,-0.0,-0.0,-20.00000000000009,-190.00000000000085,-380.0000000000017,-110.00000000000048,-350.00000000000153,-370.00000000000165,-290.0000000000013
-0.0,-20.00000000000009,-20.00000000000009,-0.0,-0.0,-20.00000000000009,-270.0000000000012,-370.00000000000165,-230.00000000000102,-350.00000000000153,-370.00000000000165,-290.0000000000013
